date,year,location,species,type,count
21-Jun,2015,Kwethluk River,Chum,Counted Live,28
21-Jun,2015,Kwethluk River,Coho,Counted Live,0
21-Jun,2015,Kwethluk River,Sockeye,Counted Live,47
21-Jun,2016,Kwethluk River,Chinook,Counted Live,
21-Jun,2016,Kwethluk River,Chum,Counted Live,
21-Jun,2016,Kwethluk River,Coho,Counted Live,
21-Jun,2016,Kwethluk River,Sockeye,Counted Live,
21-Jun,2017,Kwethluk River,Chinook,Counted Live,1
21-Jun,2017,Kwethluk River,Chum,Counted Live,4
21-Jun,2017,Kwethluk River,Coho,Counted Live,0
21-Jun,2017,Kwethluk River,Sockeye,Counted Live,52
22-Jun,1992,Kwethluk River,Chinook,Counted Live,2
22-Jun,1992,Kwethluk River,Chum,Counted Live,82
22-Jun,1992,Kwethluk River,Coho,Counted Live,0
22-Jun,1992,Kwethluk River,Pink,Counted Live,0
22-Jun,1992,Kwethluk River,Sockeye,Counted Live,6
22-Jun,1996,Kwethluk River,Chinook,Estimated,15
22-Jun,1996,Kwethluk River,Chum,Estimated,3
22-Jun,1996,Kwethluk River,Coho,Estimated,0
22-Jun,1996,Kwethluk River,Pink,Estimated,0
22-Jun,1996,Kwethluk River,Sockeye,Estimated,0
22-Jun,1997,Kwethluk River,Chinook,Calculated,0
22-Jun,1997,Kwethluk River,Chum,Calculated,0
22-Jun,1997,Kwethluk River,Coho,Calculated,0
22-Jun,1997,Kwethluk River,Pink,Calculated,0
22-Jun,1997,Kwethluk River,Sockeye,Calculated,0
22-Jun,2000,Kwethluk River,Chinook,Counted Live,0
22-Jun,2000,Kwethluk River,Chum,Counted Live,0
22-Jun,2000,Kwethluk River,Coho,Counted Live,0
22-Jun,2000,Kwethluk River,Pink,Counted Live,0
22-Jun,2000,Kwethluk River,Sockeye,Counted Live,0
22-Jun,2001,Kwethluk River,Coho,Counted Live,0
22-Jun,2002,Kwethluk River,Chinook,Estimated,1
22-Jun,2002,Kwethluk River,Chum,Estimated,48
22-Jun,2002,Kwethluk River,Coho,Estimated,0
22-Jun,2002,Kwethluk River,Pink,Estimated,0
22-Jun,2002,Kwethluk River,Sockeye,Estimated,0
22-Jun,2003,Kwethluk River,Chinook,Counted Live,0
