date,year,location,species,type,count
18-Jun,2006,George River,Chum,Counted Live,2
18-Jun,2006,George River,Coho,Counted Live,0
18-Jun,2006,George River,Sockeye,Counted Live,0
18-Jun,2007,George River,Chinook,Counted Live,0
18-Jun,2007,George River,Chum,Counted Live,0
18-Jun,2007,George River,Coho,Counted Live,0
18-Jun,2007,George River,Sockeye,Counted Live,0
18-Jun,2008,George River,Chinook,Counted Live,0
18-Jun,2008,George River,Chum,Counted Live,0
18-Jun,2008,George River,Coho,Counted Live,0
18-Jun,2008,George River,Sockeye,Counted Live,0
18-Jun,2009,George River,Chinook,Counted Live,0
18-Jun,2009,George River,Chum,Counted Live,1
18-Jun,2009,George River,Coho,Counted Live,0
18-Jun,2009,George River,Sockeye,Counted Live,0
18-Jun,2010,George River,Chinook,Counted Live,0
18-Jun,2010,George River,Chum,Counted Live,0
18-Jun,2010,George River,Coho,Counted Live,0
18-Jun,2010,George River,Sockeye,Counted Live,0
18-Jun,2011,George River,Chinook,Counted Live,0
18-Jun,2011,George River,Chum,Counted Live,13
18-Jun,2011,George River,Coho,Counted Live,0
18-Jun,2011,George River,Sockeye,Counted Live,0
18-Jun,2012,George River,Chinook,Estimated,0
18-Jun,2012,George River,Chum,Estimated,0
18-Jun,2012,George River,Coho,Estimated,0
18-Jun,2013,George River,Chinook,Estimated,0
18-Jun,2013,George River,Chum,Estimated,0
18-Jun,2013,George River,Coho,Estimated,0
18-Jun,2013,George River,Sockeye,Counted Live,0
18-Jun,2014,George River,Chinook,Counted Live,0
18-Jun,2014,George River,Chum,Counted Live,0
18-Jun,2014,George River,Coho,Counted Live,0
18-Jun,2014,George River,Sockeye,Counted Live,0
18-Jun,2015,George River,Chinook,Counted Live,0
18-Jun,2015,George River,Chum,Counted Live,6
18-Jun,2015,George River,Coho,Counted Live,0
18-Jun,2015,George River,Sockeye,Counted Live,0
18-Jun,2016,George River,Chinook,Counted Live,6
18-Jun,2016,George River,Chum,Counted Live,5
18-Jun,2016,George River,Coho,Counted Live,0
18-Jun,2016,George River,Sockeye,Counted Live,0
18-Jun,2017,George River,Chinook,Counted Live,1
18-Jun,2017,George River,Chum,Counted Live,9
18-Jun,2017,George River,Coho,Counted Live,0
18-Jun,2017,George River,Sockeye,Counted Live,0
19-Jun,1996,George River,Chinook,Estimated,7
19-Jun,1996,George River,Chum,Estimated,149
19-Jun,1997,George River,Chinook,Counted Live,42
19-Jun,1997,George River,Chum,Counted Live,2
19-Jun,1997,George River,Coho,Counted Live,0
19-Jun,1997,George River,Sockeye,Counted Live,0
19-Jun,1999,George River,Chum,Estimated,0
19-Jun,1999,George River,Coho,Estimated,0
19-Jun,2000,George River,Chinook,Counted Live,0
19-Jun,2000,George River,Chum,Counted Live,0
19-Jun,2000,George River,Coho,Counted Live,0
19-Jun,2000,George River,Sockeye,Counted Live,0
19-Jun,2001,George River,Chinook,Estimated,0
19-Jun,2001,George River,Chum,Estimated,0
19-Jun,2001,George River,Coho,Estimated,0
19-Jun,2002,George River,Chinook,Estimated,0
19-Jun,2002,George River,Chum,Estimated,0
19-Jun,2002,George River,Coho,Estimated,0
19-Jun,2003,George River,Chum,Estimated,0
19-Jun,2003,George River,Coho,Estimated,0
19-Jun,2004,George River,Chinook,Estimated,1
19-Jun,2004,George River,Chum,Estimated,49
19-Jun,2004,George River,Coho,Estimated,0
19-Jun,2005,George River,Chinook,Counted Live,4
19-Jun,2005,George River,Chum,Counted Live,15
19-Jun,2005,George River,Coho,Counted Live,0
19-Jun,2005,George River,Sockeye,Counted Live,0
19-Jun,2006,George River,Chinook,Counted Live,0
19-Jun,2006,George River,Chum,Counted Live,5
19-Jun,2006,George River,Coho,Counted Live,0
19-Jun,2006,George River,Sockeye,Counted Live,0
19-Jun,2007,George River,Chinook,Counted Live,0
19-Jun,2007,George River,Chum,Counted Live,3
19-Jun,2007,George River,Coho,Counted Live,0
19-Jun,2007,George River,Sockeye,Counted Live,0
19-Jun,2008,George River,Chinook,Counted Live,0
19-Jun,2008,George River,Chum,Counted Live,0
19-Jun,2008,George River,Coho,Counted Live,0
19-Jun,2008,George River,Sockeye,Counted Live,0
19-Jun,2009,George River,Chinook,Counted Live,2
19-Jun,2009,George River,Chum,Counted Live,5
19-Jun,2009,George River,Coho,Counted Live,0
19-Jun,2009,George River,Sockeye,Counted Live,0
19-Jun,2010,George River,Chinook,Counted Live,0
19-Jun,2010,George River,Chum,Counted Live,0
19-Jun,2010,George River,Coho,Counted Live,0
19-Jun,2010,George River,Sockeye,Counted Live,0
19-Jun,2011,George River,Chinook,Counted Live,0
19-Jun,2011,George River,Chum,Counted Live,10
19-Jun,2011,George River,Coho,Counted Live,0
19-Jun,2011,George River,Sockeye,Counted Live,0
19-Jun,2012,George River,Chinook,Estimated,0
19-Jun,2012,George River,Chum,Estimated,0
19-Jun,2012,George River,Coho,Estimated,0
19-Jun,2013,George River,Chinook,Counted Live,2
19-Jun,2013,George River,Chum,Counted Live,0
19-Jun,2013,George River,Coho,Counted Live,0
19-Jun,2013,George River,Sockeye,Counted Live,0
19-Jun,2014,George River,Chinook,Counted Live,0
19-Jun,2014,George River,Chum,Counted Live,1
19-Jun,2014,George River,Coho,Counted Live,0
19-Jun,2014,George River,Sockeye,Counted Live,0
19-Jun,2015,George River,Chinook,Counted Live,10
19-Jun,2015,George River,Chum,Counted Live,8
19-Jun,2015,George River,Coho,Counted Live,0
19-Jun,2015,George River,Sockeye,Counted Live,0
19-Jun,2016,George River,Chinook,Counted Live,17
19-Jun,2016,George River,Chum,Counted Live,13
19-Jun,2016,George River,Coho,Counted Live,0
19-Jun,2016,George River,Sockeye,Counted Live,0
19-Jun,2017,George River,Chinook,Counted Live,4
19-Jun,2017,George River,Chum,Counted Live,15
19-Jun,2017,George River,Coho,Counted Live,0
19-Jun,2017,George River,Sockeye,Counted Live,0
20-Jun,1996,George River,Chinook,Estimated,21
20-Jun,1996,George River,Chum,Estimated,219
20-Jun,1997,George River,Chinook,Counted Live,0
20-Jun,1997,George River,Chum,Counted Live,0
20-Jun,1997,George River,Coho,Counted Live,0
20-Jun,1997,George River,Sockeye,Counted Live,0
20-Jun,1999,George River,Chum,Estimated,0
20-Jun,1999,George River,Coho,Estimated,0
20-Jun,2000,George River,Chinook,Counted Live,0
20-Jun,2000,George River,Chum,Counted Live,0
20-Jun,2000,George River,Coho,Counted Live,0
20-Jun,2000,George River,Sockeye,Counted Live,0
20-Jun,2001,George River,Chinook,Estimated,0
20-Jun,2001,George River,Chum,Estimated,0
20-Jun,2001,George River,Coho,Estimated,0
20-Jun,2002,George River,Chinook,Estimated,0
20-Jun,2002,George River,Chum,Estimated,2
20-Jun,2002,George River,Coho,Estimated,0
20-Jun,2003,George River,Chum,Estimated,0
20-Jun,2003,George River,Coho,Estimated,0
20-Jun,2004,George River,Chinook,Estimated,3
20-Jun,2004,George River,Chum,Estimated,94
20-Jun,2004,George River,Coho,Estimated,0
20-Jun,2005,George River,Chinook,Counted Live,6
20-Jun,2005,George River,Chum,Counted Live,2
20-Jun,2005,George River,Coho,Counted Live,0
20-Jun,2005,George River,Sockeye,Counted Live,0
20-Jun,2006,George River,Chinook,Counted Live,6
20-Jun,2006,George River,Chum,Counted Live,41
20-Jun,2006,George River,Coho,Counted Live,0
20-Jun,2006,George River,Sockeye,Counted Live,0
20-Jun,2007,George River,Chinook,Counted Live,1
20-Jun,2007,George River,Chum,Counted Live,2
20-Jun,2007,George River,Coho,Counted Live,0
20-Jun,2007,George River,Sockeye,Counted Live,0
20-Jun,2008,George River,Chinook,Counted Live,2
20-Jun,2008,George River,Chum,Counted Live,1
20-Jun,2008,George River,Coho,Counted Live,0
20-Jun,2008,George River,Sockeye,Counted Live,0
20-Jun,2009,George River,Chinook,Counted Live,3
20-Jun,2009,George River,Chum,Counted Live,4
20-Jun,2009,George River,Coho,Counted Live,0
20-Jun,2009,George River,Sockeye,Counted Live,0
20-Jun,2010,George River,Chinook,Counted Live,0
20-Jun,2010,George River,Chum,Counted Live,0
20-Jun,2010,George River,Coho,Counted Live,0
20-Jun,2010,George River,Sockeye,Counted Live,0
20-Jun,2011,George River,Chinook,Counted Live,0
20-Jun,2011,George River,Chum,Counted Live,8
20-Jun,2011,George River,Coho,Counted Live,0
20-Jun,2011,George River,Sockeye,Counted Live,0
20-Jun,2012,George River,Chinook,Estimated,0
20-Jun,2012,George River,Chum,Estimated,0
20-Jun,2012,George River,Coho,Estimated,0
20-Jun,2013,George River,Chinook,Counted Live,2
20-Jun,2013,George River,Chum,Counted Live,3
20-Jun,2013,George River,Coho,Counted Live,0
20-Jun,2013,George River,Sockeye,Counted Live,0
20-Jun,2014,George River,Chinook,Estimated,0
20-Jun,2014,George River,Chum,Estimated,0
20-Jun,2014,George River,Coho,Estimated,0
20-Jun,2014,George River,Sockeye,Counted Live,0
20-Jun,2015,George River,Chinook,Counted Live,0
20-Jun,2015,George River,Chum,Counted Live,2
20-Jun,2015,George River,Coho,Counted Live,0
20-Jun,2015,George River,Sockeye,Counted Live,0
20-Jun,2016,George River,Chinook,Counted Live,6
20-Jun,2016,George River,Chum,Counted Live,9
20-Jun,2016,George River,Coho,Counted Live,0
20-Jun,2016,George River,Sockeye,Counted Live,0
20-Jun,2017,George River,Chinook,Counted Live,2
20-Jun,2017,George River,Chum,Counted Live,20
20-Jun,2017,George River,Coho,Counted Live,0
20-Jun,2017,George River,Sockeye,Counted Live,0
21-Jun,1996,George River,Chinook,Counted Live,27
21-Jun,1996,George River,Chum,Counted Live,65
21-Jun,1996,George River,Coho,Counted Live,0
21-Jun,1996,George River,Sockeye,Counted Live,0
21-Jun,1997,George River,Chinook,Counted Live,17
21-Jun,1997,George River,Chum,Counted Live,2
21-Jun,1997,George River,Coho,Counted Live,0
21-Jun,1997,George River,Sockeye,Counted Live,0
21-Jun,1999,George River,Chum,Estimated,0
21-Jun,1999,George River,Coho,Estimated,0
21-Jun,2000,George River,Chinook,Counted Live,0
21-Jun,2000,George River,Chum,Counted Live,5
21-Jun,2000,George River,Coho,Counted Live,0
21-Jun,2000,George River,Sockeye,Counted Live,0
21-Jun,2001,George River,Chinook,Estimated,0
21-Jun,2001,George River,Chum,Estimated,0
21-Jun,2001,George River,Coho,Estimated,0
21-Jun,2002,George River,Chinook,Estimated,2
21-Jun,2002,George River,Chum,Estimated,5
21-Jun,2002,George River,Coho,Estimated,0
21-Jun,2002,George River,Sockeye,Counted Live,0
21-Jun,2003,George River,Chum,Estimated,0
21-Jun,2003,George River,Coho,Estimated,0
21-Jun,2004,George River,Chinook,Estimated,9
